rep,method,mspe_base,mspe_perturbed,mspe_ratio
179,PSC,603188.5750826854,704878.3937506976,1.168587110016254
180,PSC,1408978.7112417226,13532.741097465587,0.00960464554183312
1,MAH,293812.4680553535,498297.1713914479,1.6959701359493362
2,MAH,3783457.7270689933,2897272.737615017,0.7657737833004693
3,MAH,2721404.8034128696,3078822.441258121,1.1313357121281697
4,MAH,10232949.880902411,10068052.227275161,0.9838856189518727
5,MAH,652204.2138122002,232746.8264442895,0.35686188699067206
6,MAH,452567.3049570837,239939.58108031936,0.5301743595973476
7,MAH,778.4414261686029,47811.09498009408,61.41900131833253
8,MAH,204646.94230603872,917429.3638154209,4.482985934104276
9,MAH,2574797.7854573443,5534576.459054836,2.149518882731121
10,MAH,285911.42311071535,246758.6408524816,0.8630597482526176
11,MAH,22207.87958656366,153729.60706404125,6.922300099152718
12,MAH,504724.88905818056,568036.6246406116,1.1254381088687166
13,MAH,321667.4400424026,254227.62113571903,0.7903430359697159
14,MAH,1029458.2532382716,321109.3316209503,0.3119206928604112
15,MAH,1212395.8441796151,4405308.540745478,3.6335562860052466
16,MAH,8467.65881856558,236765.88978576567,27.961198586160535
17,MAH,23183.999708975578,518732.31369147473,22.37458247942653
18,MAH,66010.56085422756,192158.049005872,2.911019790154767
19,MAH,771696.6878679682,897845.7615820925,1.1634697617565872
20,MAH,347645.17602501594,541.6748935939486,0.001558125729766981
21,MAH,23716.484214871234,18493.45467197815,0.7797721831122834
22,MAH,28523.257661361957,41837.929099930996,1.4668005175511667
23,MAH,905844.48457137,2816538.3736733943,3.10929571427057
24,MAH,41236.01140671409,220085.6902966166,5.337220618306018
25,MAH,1061.1822512319304,42028.050733814845,39.60493184372837
26,MAH,274122.31482838426,1098906.5605002518,4.008818330562502
27,MAH,607.4121485781696,135596.53610536113,223.23645719428808
28,MAH,1986012.523920957,2063206.9018103888,1.0388690287496416
29,MAH,155187.72237246108,1525004.3042000898,9.826836046604098
30,MAH,183016.16307128198,6513.744189554735,0.03559108703976999
31,MAH,1428597.1170998092,711711.4841191409,0.49818908046236593
32,MAH,18824.051486458255,46022.907379287026,2.444899144713625
33,MAH,1834853.6210384977,1351138.0985635319,0.7363737810315405
34,MAH,492777.2766757385,474992.06987683306,0.9639082245859957
35,MAH,289720.3213299787,378543.030692383,1.306580874115624
36,MAH,94751.26833336224,645934.5244495047,6.817159662464054
37,MAH,2442861.962357623,2645053.015794216,1.0827681041958905
38,MAH,36851.06697786042,925768.4983741455,25.121891285544965
39,MAH,9667205.789245954,9585332.891268898,0.9915308621992786
40,MAH,331849.80448559433,365795.99670076004,1.10229384425218
41,MAH,1495919.8630217277,2018593.3264932432,1.349399373851301
42,MAH,1546716.9476890138,2062340.2595726738,1.3333663038050143
43,MAH,1652488.700102694,970558.6940031766,0.5873315163624787
44,MAH,2813574.511942628,2467285.980363039,0.8769222104800435
45,MAH,28059.131044152204,132739.6765001778,4.730712305071259
46,MAH,309582.98878932936,1213988.3995684623,3.921366623908974
47,MAH,1005824.6686008383,1355260.0733030536,1.347411845832237
48,MAH,2507135.8023570427,2902990.5260671135,1.1578912172758709
49,MAH,277049.80544418824,1822.9595735176122,0.006579898407056806
50,MAH,3333205.9083663495,3844010.2598817656,1.1532471637090576
51,MAH,191467.8502111288,518913.13456393545,2.7101841588117144
52,MAH,135907.17641769283,911965.2448409714,6.710206693119473
53,MAH,3270131.3640938816,3620784.6516097775,1.1072291135964987
54,MAH,247243.8722149171,84699.51987460128,0.34257479918845507
55,MAH,3790421.456280545,2406875.2542344434,0.6349888216906243
56,MAH,2956628.439704102,2066386.3798463584,0.6988995817320763
57,MAH,1691465.2505336688,1449329.3437233567,0.8568484296476582
58,MAH,237.0325463775009,10772.0303140088,45.44536384827565
59,MAH,721787.2329170278,1219735.443157132,1.6898822638185196
60,MAH,1336951.2395046498,1394130.39461369,1.042768317511883
61,MAH,916282.2050944802,1382910.0284809743,1.50926212556794
62,MAH,142770.86062065003,8532.244226052946,0.05976180425726777
63,MAH,17091.206195279843,295260.0179796511,17.27555180167415
64,MAH,2068821.9750112446,2178174.7552593695,1.0528575109743459
65,MAH,65784.69726598023,411658.0548426788,6.257656749232512
66,MAH,7707.070674488995,315274.04124029545,40.90711692626319
67,MAH,1569.8312376417452,534036.8191168882,340.18740760894576
68,MAH,7674870.031073643,8076427.852799972,1.0523211233676297
69,MAH,1228411.40385439,605175.7142036367,0.4926490525118663
70,MAH,2662008.0895450884,2372694.069169218,0.8913173774669817
71,MAH,1139242.2149240784,746753.1402877783,0.6554823289598196
72,MAH,199550.6276042943,770921.0228994989,3.863285383537971
73,MAH,6437869.943427224,6432911.224680967,0.9992297578562737
74,MAH,1250128.0424247517,823121.2625603686,0.6584295645139201
75,MAH,898019.8888166513,508086.63217403326,0.5657855004119728
76,MAH,307927.0991541455,1049251.9885636852,3.4074688179309582
77,MAH,172906.32862379795,1089865.2781178234,6.303212188890464
78,MAH,1344215.980325265,59.974415253450125,4.461665099304792e-5
79,MAH,2721416.4083115007,3887529.379841945,1.4284948705273508
80,MAH,186449.35789252378,729725.6176354755,3.913800647445061
81,MAH,65033.89861433685,296980.37647676794,4.566547336150289
82,MAH,219691.50930768537,716718.1975973771,3.262384604011205
83,MAH,59005.00752876705,1543.6326393118552,0.02616104469708404
84,MAH,63281.497112306315,28315.96736665833,0.4474604530358328
85,MAH,112792.42794377846,161405.9883245056,1.4310002122213261
86,MAH,314394.90483005776,98487.82845040849,0.3132615285341372
87,MAH,184246.95617697103,56597.80460915861,0.3071844755730773
88,MAH,3268996.6426142254,1827795.826165278,0.559130530248445
89,MAH,137763.75054700274,113842.61526818806,0.8263611785841067
90,MAH,2659098.688012183,2023795.215541744,0.7610831537262868
91,MAH,1566082.313814627,3533870.165041904,2.2565034633678898
92,MAH,137.40478333263198,523709.2790816918,3811.4341173544663
93,MAH,313136.18117761734,9033.16301771281,0.02884739471415158
94,MAH,36545.56899082631,26078.80351858004,0.7135968665620271
95,MAH,14294.472843685504,5639.6121918899025,0.3945309668681603
96,MAH,691969.7582750294,2975385.74547818,4.299878296553514
97,MAH,7951.101975549635,64316.93516467767,8.089059272847729
98,MAH,229591.93679390455,279956.7401689199,1.2193666035415949
99,MAH,171574.59837413795,2998682.6164325224,17.47742757289487
100,MAH,19418.473917724325,13107.966449855523,0.6750255712881305
101,MAH,379352.46205286233,208023.7795347112,0.5483654393831859
102,MAH,1817629.8755115136,620901.0823843013,0.34159929408596934
103,MAH,326684.2381015727,2375453.169708925,7.271404287862669
104,MAH,131676.88797068462,101325.21612064594,0.7694988671300015
105,MAH,108069.51428876646,115866.66180901977,1.0721493713705328
106,MAH,230234.5453449242,1921262.1703999904,8.344804067181428
107,MAH,221332.22856839013,104476.37777689731,0.47203418342039977
108,MAH,1963857.5089871078,3222851.2150254417,1.6410820032903919
109,MAH,501423.8690437991,635836.8322816615,1.2680625545293327
110,MAH,2228508.4517973447,2911084.775132769,1.3062929031231225
111,MAH,592256.0890259667,150821.4235752331,0.25465575849676153
112,MAH,522908.56941595837,476941.7553815421,0.9120939745054149
113,MAH,4835.202153623032,135493.28171182732,28.022257892630567
114,MAH,2198102.172346695,156757.7735000505,0.07131505326374153
115,MAH,15509.903598545705,3623.838478866497,0.2336467442135674
116,MAH,894472.1495393479,1038134.6299598638,1.1606114628549384
117,MAH,262930.11131516844,853071.1924902096,3.2444788777640317
118,MAH,5285670.30823963,6997231.21816729,1.3238115149292555
119,MAH,2302202.637745738,709955.1392247726,0.3083808208646411
120,MAH,877355.5953841115,697598.5907592764,0.795114996051132
121,MAH,448509.8752348677,457955.4287621781,1.0210598563127828
122,MAH,89199.41436640944,11.593360334685753,1.2997126065271075e-4
123,MAH,2031443.317664242,2641244.219811181,1.3001811061349668
124,MAH,245985.1107480424,1194653.6836075687,4.856609735339748
125,MAH,720443.1065529657,83982.46994614699,0.116570578831644
126,MAH,103055.7396885074,1051664.2531515502,10.204810099178106
127,MAH,33181.69165627831,293159.9658212514,8.83499156275785
128,MAH,4876417.837163863,4848739.293332528,0.9943240007818049
129,MAH,938610.9964471918,2473782.622281096,2.635578137955766
130,MAH,718972.5743540897,274670.0833993254,0.382031378103794
131,MAH,187530.3509440135,394334.83634968055,2.102778746824869
132,MAH,5068110.582913462,3172894.1718318667,0.6260506987611726
133,MAH,46807.15887156425,29691.563307051747,0.6343380803890156
134,MAH,5837808.397839823,4956603.195660131,0.8490520513647268
135,MAH,182411.42927929014,111774.23435802021,0.6127589416937393
136,MAH,1215541.5382219255,1869741.1053623036,1.5381959781459469
137,MAH,301713.8024565866,531194.0620895188,1.760589199978519
138,MAH,648445.8436085054,168586.23941609386,0.25998507211941757
139,MAH,1202.2630014650108,382.48232709072266,0.318135321992485
140,MAH,71267.61354032064,841492.5793690552,11.807503262235224
141,MAH,286865.5150712357,342429.9647207595,1.1936951175038442
142,MAH,3885.4501189520656,329.5012178499662,0.08480387284931484
143,MAH,7410.126747785674,89430.70307079978,12.0687143573521
144,MAH,36041.603810633795,2005753.3944308707,55.651058287231066
145,MAH,3079498.117632908,1337593.9976732975,0.4343545430388036
146,MAH,95662.10862327545,547.4772970914642,0.005723031877203029
147,MAH,1255082.980369181,1252428.5285427342,0.997885038783917
148,MAH,44496.18003919067,76857.50078886589,1.7272831223078589
149,MAH,301475.1370603037,169045.52354341178,0.5607279100750447
150,MAH,74845.76180587344,25.13729780763273,3.3585465898297676e-4
151,MAH,434274.28013331903,708944.4076243974,1.6324807617129817
152,MAH,291358.0810901517,171022.40033671662,0.5869835485489728
153,MAH,2130260.4943816485,1088016.1011499565,0.5107432185028504
154,MAH,769249.9805319427,361489.6067298083,0.46992475252301635
155,MAH,665558.0864828146,871535.5670821797,1.3094808474011135
156,MAH,3357412.439002359,2186348.741646167,0.6512005246206306
157,MAH,1581720.4803933657,437361.7223446824,0.2765101215835005
158,MAH,2662191.149719471,1531658.3556662507,0.5753374831208681
159,MAH,1101642.9729573322,1684191.5601128265,1.528799803072004
160,MAH,51646.91118921602,28.922282348705085,5.600002339490172e-4
161,MAH,1195.186337189218,372657.3141590573,311.798505859308
162,MAH,2939444.512554752,2636434.9976131613,0.8969160623215041
163,MAH,382581.72314085363,1973909.4682442984,5.159445286720014
164,MAH,141476.5936809486,448798.2973327812,3.1722441547107794
165,MAH,1013036.8442528499,929176.1051301014,0.9172184707806963
166,MAH,1057622.5620532755,1919842.8359949666,1.8152438354451996
167,MAH,2957065.8786333804,2831552.753770994,0.9575548432081625
168,MAH,289913.2704509888,144628.43379387073,0.49886793236089844
169,MAH,166195.72301933914,245.14030611160985,0.0014750097154009457
170,MAH,1451568.5867777157,1213612.1951862716,0.8360694811399336
171,MAH,2260.788323826694,358060.9417370715,158.3787999802672
172,MAH,240612.30196212983,12769.614181646868,0.053071327099712004
173,MAH,95013.08329944684,128338.92124092879,1.3507499892036023
174,MAH,1148908.0657093115,834012.4820739472,0.7259175098218547
175,MAH,5188.408900565399,926568.2894391343,178.58428416044137
176,MAH,875274.0715837284,809701.208777009,0.9250830512000986
177,MAH,2926483.8738931403,2995722.133296096,1.023659197312045
178,MAH,277690.16605757014,191329.74147644214,0.6890043828083421
179,MAH,1041880.5017472366,1789497.7993767797,1.7175653027154139
180,MAH,3456.90082797074,8606.577883401122,2.4896802979602195
1,EBAL,72587.67002302197,142698.2313663838,1.9658742500086517
2,EBAL,26892.56183305006,596.3929018861045,0.02217687201347837
3,EBAL,168241.98646329503,44126.227489502046,0.262278331450449
4,EBAL,770509.2080099476,587502.7201027039,0.7624863064519263
5,EBAL,225785.28571856566,282746.8721122095,1.2522821016097776
6,EBAL,42.177037382875405,108319.39221997069,2568.2077011874285
7,EBAL,296803.8485352311,69863.65078162432,0.2353866067654153
8,EBAL,337524.44530694396,264477.57054813515,0.783580490911169
9,EBAL,532461.3054131457,1076957.5662733887,2.0226024977303454
10,EBAL,751093.7361975197,491019.33638919255,0.6537390910421149
11,EBAL,154.2064545091837,138911.4641129437,900.8148495150759
12,EBAL,16541.173160922022,101469.25474247544,6.134344508416926
13,EBAL,51918.640000743544,166218.70925573475,3.2015227913010484
14,EBAL,173291.4368764697,221714.0611496797,1.279428834719213
15,EBAL,85074.81042464085,48988.69624988181,0.5758308012131973
16,EBAL,216003.45093421335,43432.16885004802,0.2010716433566418
17,EBAL,40174.36763537373,3215.5585205345283,0.0800400531433185
18,EBAL,100180.34517928539,2821.388883460988,0.028163098044948397
19,EBAL,753634.5216958005,928989.998425313,1.2326797296054515
20,EBAL,2650.852803255607,14086.59233340688,5.3139851130574405
21,EBAL,5907.088774355271,419029.08708522026,70.93664969187046
22,EBAL,65776.43088773181,219091.55962355563,3.330852049383834
23,EBAL,82123.91540464628,5940.58048514898,0.07233679076159688
24,EBAL,2918.83627071285,9186.661588905577,3.1473713277730284
25,EBAL,5532.2165416718135,9486.652258829376,1.7148013255393195
26,EBAL,148542.33236971384,269551.65841362055,1.8146453883780487
27,EBAL,52978.50480090014,260344.547595914,4.9141543079466175
28,EBAL,69786.49562844653,0.918887281468501,1.3167121707339923e-5
29,EBAL,159696.69365639053,145731.65347809106,0.9125527281839211
30,EBAL,101785.83764906309,263807.9656294471,2.5917944158302593
31,EBAL,111384.20590929149,10974.60229746659,0.09852925024580264
32,EBAL,95419.32487544917,159.41179398982456,0.001670644748303394
33,EBAL,106926.61840108436,25802.735037090435,0.24131255082157135
34,EBAL,188502.1390636582,375640.7454372594,1.9927664869118724
35,EBAL,754987.1935741493,113731.39893713244,0.15064016966794097
36,EBAL,0.32968971851269485,34366.449555661,104238.76640950725
37,EBAL,177220.89797515384,1386798.3694608733,7.825253033393955
38,EBAL,927185.580030677,1386669.7602945657,1.4955687298854303
39,EBAL,268233.7261236727,802228.4278396149,2.990781358604164
40,EBAL,71592.04590555167,36546.929964110495,0.5104886932875937
41,EBAL,396207.38500444056,393559.5770440777,0.9933171160847161
42,EBAL,1.7760758184023102,264983.5387952891,149196.07375413633
43,EBAL,391167.05223836855,1259142.309885922,3.2189375426195874
44,EBAL,170205.94500825834,621863.0715496514,3.653591956024091
45,EBAL,808912.1678664014,268324.73197115405,0.3317105893942618
46,EBAL,11145.308959934999,583192.3371568618,52.326260245751236
47,EBAL,160406.36397346493,103527.96230367543,0.645410566882505
48,EBAL,188301.13210922616,810472.8906565671,4.304131799836675
49,EBAL,156689.1639174742,217233.60297644732,1.3863983797300812
50,EBAL,148507.6837131764,437373.49976879073,2.9451237056092108
51,EBAL,40513.936281882765,100704.69516272254,2.4856803461912977
52,EBAL,879169.1240329952,655486.4751743807,0.7455749494107351
53,EBAL,27315.048048630317,11219.549095387647,0.4107460867508977
54,EBAL,163841.0637357356,165115.96790260295,1.0077813469822419
55,EBAL,297275.3393342623,22887.266270266195,0.07699012747415047
56,EBAL,471401.5333441748,95454.96970304416,0.2024918523829908
57,EBAL,666786.2084781872,1258952.4532101445,1.8880901212451053
58,EBAL,189.21500879670864,19149.664514997614,101.20584321919138
59,EBAL,120085.3807161189,593517.289145118,4.942460819174894
60,EBAL,81316.81267410069,9423.85932477955,0.11589066288847595
61,EBAL,271858.15446774295,629439.497720562,2.3153232204967664
62,EBAL,56132.53419652062,165799.0982583801,2.953707696109277
63,EBAL,517567.44472351676,243729.37926494953,0.47091327275259587
64,EBAL,121642.36907621892,281653.32569650724,2.315421245372394
65,EBAL,5762.455388586477,164.34557655135626,0.028520060541704258
66,EBAL,617454.0493329177,901129.7206478483,1.4594279875909908
67,EBAL,15486.882312544998,5404.137777987001,0.3489493668851239
68,EBAL,9352.975401529753,122959.17078960077,13.146529902076919
69,EBAL,13638.186404346585,114800.72207544553,8.417594441945576
70,EBAL,11956.766588955259,8495.424095738053,0.7105118288070851
71,EBAL,999469.5645078415,1736542.515830733,1.7374641284708263
72,EBAL,114909.52347463735,177391.85336008802,1.5437524062071468
73,EBAL,69534.41130579366,636700.1507236499,9.15661956097699
74,EBAL,341194.8056975512,500961.1870575462,1.4682556085030745
75,EBAL,89202.34398633457,8328.361818759226,0.09336483153441681
76,EBAL,4347.04104837302,69530.1621551601,15.994825303336704
77,EBAL,424014.81195811584,806808.6055663128,1.902784013229258
78,EBAL,15984.027867362909,38516.12507156379,2.4096632833209823
79,EBAL,693422.0014575659,1054057.67680848,1.5200810972147718
80,EBAL,131906.11327002003,194850.89307021195,1.4771938027719764
81,EBAL,211405.09596311586,159581.79128167158,0.7548625569059794
82,EBAL,46.481856730819324,23976.544953246255,515.8258864764507
83,EBAL,76086.15452398456,73300.94910624775,0.9633940572346992
84,EBAL,30951.172531578097,25748.013349756777,0.8318913709484586
85,EBAL,187796.9266884301,50069.20050926501,0.2666135244712165
86,EBAL,5422.242370358113,85211.6497703197,15.715204882051756
87,EBAL,77845.6705116263,16438.066741207735,0.21116224747210185
88,EBAL,14034.625901090836,47645.40551699052,3.3948468489842183
89,EBAL,30149.69467819984,390.7832646330183,0.012961433566873883
90,EBAL,223.0369126487812,69624.897368653,312.16759836651846
91,EBAL,785283.3754779011,425032.907141507,0.5412478099168266
92,EBAL,695316.5385716211,252403.79988040566,0.3630056037483521
93,EBAL,251339.82064397147,792524.6227170461,3.15319960317659
94,EBAL,125605.86929061411,45970.063854485496,0.3659865905479674
95,EBAL,316709.8353296283,188215.68359209545,0.5942843025263251
96,EBAL,7620.851100667553,57543.18657578086,7.550755921571586
97,EBAL,21677.62891928659,8584.23007486867,0.39599488056700144
98,EBAL,250992.85074618514,175469.44892381193,0.699101382378633
99,EBAL,718502.888107077,1700730.4400575096,2.3670474652344797
100,EBAL,23650.37159432445,114.8331439419492,0.0048554477668125325
101,EBAL,116760.29225801643,37008.22290411926,0.3169589779917529
102,EBAL,309472.7305067462,74076.84861932548,0.23936470427629705
103,EBAL,192605.02852122788,308065.27231106116,1.599466403739858
104,EBAL,78083.39005905461,22648.008021703397,0.29004898486828845
105,EBAL,35292.45687391516,175711.92382502375,4.97873878411943
106,EBAL,108536.26616327625,8162.286105952008,0.07520330664105485
107,EBAL,17945.563814796504,35269.11376481723,1.9653388508048484
108,EBAL,5611.126205102986,150343.1047700127,26.793748576406028
109,EBAL,43124.88873216808,87373.44413026438,2.0260561058581943
110,EBAL,100158.18618198896,99315.31438540174,0.9915845940435093
111,EBAL,343174.91962795606,689341.3889129844,2.008717273570911
112,EBAL,95692.90100540708,313531.0741686283,3.2764298174105138
113,EBAL,55230.430862906134,127967.47316833938,2.316974015393476
114,EBAL,286581.1998010453,225202.70621542443,0.7858251217168748
115,EBAL,179104.05083147326,999.9867798572233,0.005583272825013624
116,EBAL,225001.9381317873,24440.69854519309,0.10862439118581181
117,EBAL,10887.302984535807,7917.133984020477,0.7271896442365826
118,EBAL,18401.417626914572,1928.48937976807,0.10480113102522016
119,EBAL,18331.09230966419,4291.009389582814,0.23408367145260542
120,EBAL,7671.758723903053,349551.117336594,45.563361664058924
121,EBAL,809543.1171973024,649925.7477645798,0.8028303050919269
122,EBAL,64034.893949880316,108135.47833773734,1.688696141550172
123,EBAL,29904.846688992937,109861.04715935419,3.673687021434913
124,EBAL,451062.5210264707,569601.3936069485,1.2627992064397684
125,EBAL,55931.60998264455,8905.897783606817,0.15922834666068608
126,EBAL,26058.8071579275,82295.50952396679,3.158068940961912
127,EBAL,247725.7855280395,1082997.3456393678,4.371758649713862
128,EBAL,1299.015301230011,20480.55330423162,15.766214058324799
129,EBAL,6898.810834893067,20050.55121500511,2.9063778808940044
130,EBAL,267693.170455478,170914.18779433667,0.638470482842455
131,EBAL,797779.9415642553,18733.102252040906,0.02348154080598941
132,EBAL,415255.5922678945,65438.60064751088,0.1575863200062442
133,EBAL,206765.65734540287,202246.9984839163,0.9781459894283211
134,EBAL,269602.919768083,50659.52856625391,0.18790422822509523
135,EBAL,30366.93162363294,59007.169699991675,1.9431390181703307
136,EBAL,3194.1579475537765,440.27321905353557,0.1378370219264566
137,EBAL,211973.86247881083,338847.14982662,1.5985326957963584
138,EBAL,520727.16117556137,919099.595971895,1.765031026799126
139,EBAL,6244.303674217283,154919.30572709782,24.809700778448576
140,EBAL,129578.68169968418,1874.2779735873185,0.014464400694639005
141,EBAL,8733.561283752799,2933.501341255349,0.33588833305751165
142,EBAL,4959.563517514544,8383.327502686747,1.6903357469021794
143,EBAL,45567.96162626261,36551.64762118248,0.8021347963942351
144,EBAL,214054.94852001267,53588.15572352934,0.2503476611685023
145,EBAL,34724.8435235978,55679.97141074486,1.6034621256941497
146,EBAL,68187.55973721325,154768.3441131502,2.269744579650731
147,EBAL,956041.423560224,392116.01582835754,0.4101454248375012
148,EBAL,40151.40746773971,253.0707446424338,0.006302910921510474
149,EBAL,126697.94932642205,242535.35729694262,1.9142800541473595
150,EBAL,143302.85243720785,114857.82379932544,0.8015041002038226
151,EBAL,824466.7697485181,428685.87676667044,0.5199553123256014
152,EBAL,61411.79854237102,149349.10332125975,2.4319285034164317
153,EBAL,202647.3099754893,44978.534878627645,0.22195475915307195
154,EBAL,32864.014107840696,30.681889536905746,9.336013986674154e-4
155,EBAL,68958.39853933346,38.848876581722834,5.633668618270429e-4
156,EBAL,3974.61472196113,216.79869415142704,0.0545458388591827
157,EBAL,4376.994950346983,23175.44360354451,5.294829869910472
158,EBAL,135785.38957663102,57659.616796772105,0.42463785666889936
159,EBAL,870653.3921700992,292120.3090205067,0.3355184872046479
160,EBAL,49912.0189906536,401405.12147557276,8.0422537415434725
161,EBAL,841647.7098402907,622842.0766005599,0.7400270556415451
162,EBAL,572520.0736087832,1243548.185013722,2.1720604085988233
163,EBAL,7666.980130876238,20675.349283422296,2.696674431196076
164,EBAL,174250.0061142393,25181.626908787446,0.14451435308575097
165,EBAL,14760.751026042077,28058.48096149907,1.9008843731593394
166,EBAL,294820.2428468905,208611.12231751977,0.7075875126588852
167,EBAL,245985.82675235483,136038.4809177103,0.5530338178982419
168,EBAL,78521.50918575372,311339.4926517835,3.965021761301938
169,EBAL,182664.46633532978,230650.8417213969,1.2627022997345045
170,EBAL,15447.213348736084,2694.8627028518063,0.17445623634584578
171,EBAL,506717.20440855157,277722.21038585913,0.5480812728867592
172,EBAL,77.9181751692468,161040.72419849157,2066.7928098764314
173,EBAL,51494.74509251483,13866.388812326639,0.26927774450411307
174,EBAL,136093.09252523608,450167.85631648166,3.307793569559792
175,EBAL,8736.709635558598,277115.2550170464,31.718492038373498
176,EBAL,129059.63628071644,290850.42852668394,2.2536126469011415
177,EBAL,2853.9203563913366,67435.39067662087,23.62903734352633
178,EBAL,548681.5348726287,379863.5476106894,0.6923206331316967
179,EBAL,475377.8403546279,395337.627744055,0.83162822114118
180,EBAL,209070.23701739812,142860.4133641941,0.6833130119439513
